Date,Recorded at,Scheduled for,Amount,Activity,Pending,Raw description,Description,Category folder,Category,Street address,City,State,Zip,Latitude,Longitude,Memo
2017/08/04,,,-26.19,Signature purchase,false,NHBCKNICKERBOCKER        GRAND RAPIDS MI,New Holland Brewing Co,Food & Drink,Alcohol & Bars,,Grand Rapids,MI,49504,42.96336,-85.66809,
2017/08/03,,,-5.00,Signature purchase,false,SQ *MADCAP COFFEE G      GRAND RAPIDS MI,Madcap Coffee,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/08/03,,,-8.99,Signature purchase,false,SQ *MADCAP COFFEE G      GRAND RAPIDS MI,Madcap Coffee,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/08/03,,,-96.69,ACH,false,DEBIT FOR  CONSUMERS ENERGY ENERGYBILL  CO REF- 100078522693,Consumers Energy,Utilities,Electricity,,,,,0.0,0.0,
2017/08/03,,,-25.00,ACH,false,DEBIT FOR  JPMORGAN CHASE   EXT TRNSFR  CO REF- 6409284560,Chase,Financial,Money Transfers,,,,,0.0,0.0,
2017/08/03,,,-70.00,Signature purchase,false,MAZZO CUCINA D'ITALIA    GRAND RAPIDS MI,Mazzo Cucina D'Italia,Food & Drink,Alcohol & Bars,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/08/02,,,-5.00,Signature purchase,false,SQ *FERRIS COFFEE & NUT  Grand Rapids MI,Ferris Coffee,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49504,42.96336,-85.66809,
2017/08/02,,,-6.98,Signature purchase,false,GRAND CENTRAL MARKET DE  GRAND RAPIDS MI,Grand Central Market,Food & Drink,Restaurants,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/08/02,,,-6.89,Signature purchase,false,GRAND CENTRAL MARKET &   GRAND RAPIDS MI,Grand Central Market,Food & Drink,Restaurants,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/08/02,,,-19.69,Signature purchase,false,GOOGLE *Google Play      g.co/helppay#CA,Google Play Movies,Culture,Movies,,G.co/Helppay#,CA,94043,0.0,0.0,Alien: Covenant
2017/08/02,,,-6.50,ACH,false,DEBIT FOR  DIGIT            SAVINGS     CO REF- BY5SD4ROYMB1L5S,Digit Savings,Financial,Money Transfers,,,,,,,
2017/08/02,,,-1514.33,ACH,false,DEBIT FOR  ROCKFORD CONSTRU WEB PMTS    CO REF- X6V392,The Morton,Home,Rent,,,,,0.0,0.0,
2017/08/01,,,-9.25,Signature purchase,false,ROGUE GOLF CLUB          SPARTA       MI,Rogue Golf Club,Food & Drink,Alcohol & Bars,,Sparta,MI,49345,43.16086,-85.71004,
2017/08/01,,,-5.00,Signature purchase,false,SQ *MADCAP COFFEE G      GRAND RAPIDS MI,Madcap Coffee,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/08/01,,,-89.23,Signature purchase,false,SPECTRUM HEALTH OPS      844-879-6180 MI,Spectrum Health,Health & Medical,Care Facilities,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/08/01,,,-4.00,Signature purchase,false,SQ *MADCAP COFFEE G      GRAND RAPIDS MI,Madcap Coffee,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/08/01,,,-6.36,Signature purchase,false,SUBWAY        03162864   GRAND RAPIDS MI,Subway Restaurant,Food & Drink,Restaurants,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/08/01,,,-14.36,Signature purchase,false,SH HOSP FOOD 25 OTTAWA   GRAND RAPIDS MI,Spectrum Health,Food & Drink,Restaurants,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/08/01,,,-0.27,ACH,false,DEBIT FOR  JPMORGAN CHASE   AUTH DEBIT  CO REF- 6406710054,Chase,Financial,Money Transfers,,,,,0.0,0.0,
2017/08/01,,,0.23,ACH,false,CREDIT FOR JPMORGAN CHASE   AUTH CRDT   CO REF- 6406710049,Chase,Income,Other Income,,,,,0.0,0.0,
2017/08/01,,,0.04,ACH,false,CREDIT FOR JPMORGAN CHASE   AUTH CRDT   CO REF- 6406710053,Chase,Income,Other Income,,,,,0.0,0.0,
2017/08/01,,,0.02,Interest credit,false,IOD INTEREST PAID,Interest Credit,Income,Interest,,,,,,,
2017/07/31,,,-4.00,Signature purchase,false,SQ *MADCAP COFFEE G      GRAND RAPIDS MI,Madcap Coffee,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/07/31,,,-19.00,Signature purchase,false,MICH SOS ONLINE TRANS    517-2418816  MI,Secretary Of State,Business,Business Services,,517-241-8816,MI,48918,0.0,0.0,License Renewal
2017/07/31,,,-5.00,Signature purchase,false,SQ *MADCAP COFFEE G      GRAND RAPIDS MI,Madcap Coffee,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/07/31,,,-5.00,Signature purchase,false,SQ *MADCAP COFFEE G      GRAND RAPIDS MI,Madcap Coffee,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/07/31,,,-4.21,ACH,false,DEBIT FOR  CHASE CREDIT CRD EPAY        CO REF- 3183105187,Chase,Financial,Credit Card Payment,"","","","",,,
2017/07/30,,,-60.00,Signature purchase,false,BIG O CAFE               GRAND RAPIDS MI,Big O Cafe,Food & Drink,Restaurants,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/07/30,,,-14.99,Signature purchase,false,GOOGLE *Google Play      g.co/helppay#CA,Google Play Movies,Culture,Movies,,G.co/Helppay#,CA,94043,0.0,0.0,Letters from Iwo Jima
2017/07/30,,,-10.39,Signature purchase,false,GOOGLE *Google Play      g.co/helppay#CA,Google Play Movies,Culture,Movies,,G.co/Helppay#,CA,94043,0.0,0.0,Flags of our Fathers
2017/07/30,,,-7.30,Signature purchase,false,HOPCAT                   GRAND RAPIDS MI,Hopcat,Food & Drink,Alcohol & Bars,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/07/30,,,-14.00,Signature purchase,false,NHBCKNICKERBOCKER        GRAND RAPIDS MI,New Holland Brewing Co,Food & Drink,Alcohol & Bars,,Grand Rapids,MI,49504,42.96336,-85.66809,
2017/07/30,,,-11.00,Signature purchase,false,NHBCKNICKERBOCKER        GRAND RAPIDS MI,New Holland Brewing Co,Food & Drink,Alcohol & Bars,,Grand Rapids,MI,49504,42.96336,-85.66809,
2017/07/30,,,-19.31,Signature purchase,false,NHBCKNICKERBOCKER        GRAND RAPIDS MI,New Holland Brewing Co,Food & Drink,Alcohol & Bars,,Grand Rapids,MI,49504,42.96336,-85.66809,
2017/07/29,,,-5.00,Signature purchase,false,SQ *MADCAP COFFEE G      GRAND RAPIDS MI,Madcap Coffee,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/07/29,,,-5.00,Signature purchase,false,SQ *MADCAP COFFEE G      GRAND RAPIDS MI,Madcap Coffee,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/07/29,,,-5.00,Signature purchase,false,SQ *MADCAP COFFEE G      GRAND RAPIDS MI,Madcap Coffee,Food & Drink,Coffee & Tea,"",Grand Rapids,MI,49503,,,
2017/07/29,,,-27.72,Signature purchase,false,SUNDANCE GRILL           GRAND RAPIDS MI,Sundance Grill,Food & Drink,Restaurants,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/07/28,,,-22.11,Pin purchase,false,MEIJER INC 158 1997 EAST,Meijer,Health & Medical,Pharmacies,"",Grand Rapids,MI,"",,,
2017/07/28,,,-37.50,Signature purchase,false,SIN REPUBLIC SALON       GRAND RAPIDS MI,Sin Republic Salon,Personal,Hair,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/07/28,,,-5.00,Signature purchase,false,SQ *FERRIS COFFEE &      GRAND RAPIDS MI,Ferris Coffee,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49504,42.96336,-85.66809,
2017/07/28,,,-5.00,Signature purchase,false,SQ *FERRIS COFFEE &      GRAND RAPIDS MI,Ferris Coffee,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49504,42.96336,-85.66809,
2017/07/28,,,-12.72,Signature purchase,false,RICO'S DELI              GRAND RAPIDS MI,Ricos Deli,Food & Drink,Restaurants,,Grand Rapids,MI,49504,42.96336,-85.66809,
2017/07/28,,,1686.70,ACH,false,CREDIT FOR SPECTRUM HEALTH  PR PAYMENT  CO REF- 0001-000142628,Spectrum Health,Income,Paycheck,,,,,0.0,0.0,
2017/07/28,,,-25.59,Signature purchase,false,BIG O CAFE               GRAND RAPIDS MI,Big O Cafe,Food & Drink,Restaurants,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/07/27,,,-8.74,Signature purchase,false,SQ *MADCAP COFFEE G      GRAND RAPIDS MI,Madcap Coffee,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/07/27,,,-5.00,Signature purchase,false,SQ *MADCAP COFFEE G      GRAND RAPIDS MI,Madcap Coffee,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/07/27,,,-5.00,Signature purchase,false,SQ *MADCAP COFFEE G      GRAND RAPIDS MI,Madcap Coffee,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/07/27,,,-40.00,ACH,false,DEBIT FOR  PAYPAL           INST XFER   CO REF- MCCRACKENTI,Tim McCracken,Financial,Money Transfers,,,,,0.0,0.0,
2017/07/26,,,-5.00,Signature purchase,false,SQ *MADCAP COFFEE G      GRAND RAPIDS MI,Madcap Coffee,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/07/26,,,-5.00,Signature purchase,false,SQ *MADCAP COFFEE G      GRAND RAPIDS MI,Madcap Coffee,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/07/26,,,-49.05,Signature purchase,false,CELEBRATION CINEMA GRN   616-447-4200 MI,Celebration Cinema,Culture,Movies,"",Grand Rapids,MI,49525,,,Dunkirk (IMAX)
2017/07/26,,,-5.00,Signature purchase,false,SQ *MADCAP COFFEE G      GRAND RAPIDS MI,Madcap Coffee,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/07/26,,,-14.00,Signature purchase,false,HARMONY BREWING COMPAN   GRAND RAPIDS MI,Harmony Brewing Company,Food & Drink,Alcohol & Bars,,Grand Rapids,MI,49506,42.94573,-85.61899,
2017/07/25,,,-5.00,Signature purchase,false,SQ *MADCAP COFFEE G      GRAND RAPIDS MI,Madcap Coffee,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/07/25,,,-5.00,Signature purchase,false,SQ *MADCAP COFFEE G      GRAND RAPIDS MI,Madcap Coffee,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/07/25,,,-13.31,Signature purchase,false,PANERA BREAD #3738       GRAND RAPIDS MI,Panera Bread,Food & Drink,Restaurants,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/07/25,,,-200.00,Bill payment,false,Auto Insurance Payment,Bill Williams,Transportation,Auto Insurance,,,,,0.0,0.0,
2017/07/25,,,-5.00,Signature purchase,false,SQ *MADCAP COFFEE G      GRAND RAPIDS MI,Madcap Coffee,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/07/24,,,-5.00,Signature purchase,false,SQ *MADCAP COFFEE G      GRAND RAPIDS MI,Madcap Coffee,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/07/24,,,-5.00,Signature purchase,false,SQ *MADCAP COFFEE G      GRAND RAPIDS MI,Madcap Coffee,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/07/24,,,-5.00,Signature purchase,false,SQ *MADCAP COFFEE G      GRAND RAPIDS MI,Madcap Coffee,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/07/24,,,-31.97,Signature purchase,false,JETS PIZZA               616-242-1333 MI,Jets Pizza,Food & Drink,Restaurants,,Grand Rapids,MI,49505,42.96336,-85.66809,
2017/07/23,,,-24.08,Signature purchase,false,ROCKWELL REPUBLIC        GRAND RAPIDS MI,Rockwell Republic,Food & Drink,Restaurants,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/07/23,,,-7.99,Signature purchase,false,GOOGLE *Google Play      g.co/helppay#CA,Google Play Movies,Culture,Movies,"",G.co/Helppay#,CA,94043,,,Killing Ground (Rental)
2017/07/23,,,-5.00,Signature purchase,false,SQ *MADCAP COFFEE G      GRAND RAPIDS MI,Madcap Coffee,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/07/23,,,-6.00,Signature purchase,false,SQ *MADCAP COFFEE G      GRAND RAPIDS MI,Madcap Coffee,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/07/23,,,-59.94,Signature purchase,false,BLUE APRON ORDER,Blue Apron,Food & Drink,Groceries,,New York City,NY,10013,40.76147,-73.98489,
2017/07/22,,,-5.51,Signature purchase,false,STARBUCKS STORE 02661    GRAND RAPIDS MI,Starbucks,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49525,43.0222,-85.61168,
2017/07/22,,,-10.00,Signature purchase,false,OSCAR'S BISTRO           GRAND RAPIDS MI,Oscar's Bistro,Food & Drink,Alcohol & Bars,,Grand Rapids,MI,49525,43.0222,-85.61168,
2017/07/22,,,-10.35,Signature purchase,false,CELEBRATION CINEMA GRN   616-447-4200 MI,Celebration Cinema,Culture,Movies,,Grand Rapids,MI,49525,43.0222,-85.61168,War for the Planet of the Apes
2017/07/22,,,-16.35,Signature purchase,false,CELEBRATION CINEMA GRN   616-447-4200 MI,Celebration Cinema,Culture,Movies,"",Grand Rapids,MI,49525,,,Dunkirk (IMAX)
2017/07/22,,,-3.13,Signature purchase,false,STARBUCKS STORE 02661    GRAND RAPIDS MI,Starbucks,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49525,43.0222,-85.61168,
2017/07/22,,,-16.88,Signature purchase,false,WOLFGANGS RESTAURANT     GRAND RAPIDS MI,Wolfgangs Restaurant,Food & Drink,Restaurants,,Grand Rapids,MI,49506,42.94573,-85.61899,
2017/07/22,,,-10.00,Signature purchase,false,OSCAR'S BISTRO           GRAND RAPIDS MI,Oscar's Bistro,Food & Drink,Alcohol & Bars,,Grand Rapids,MI,49525,43.0222,-85.61168,
2017/07/22,,,-19.00,Signature purchase,false,CELEBRATION CINEMA GRN   GRAND RAPIDS MI,Celebration Cinema,Culture,Movies,,Grand Rapids,MI,49525,43.0222,-85.61168,Spiderman: Homecoming
2017/07/21,,,-8.00,Signature purchase,false,THE B.O.B.               GRAND RAPIDS MI,The B O B,Food & Drink,Alcohol & Bars,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/07/21,,,-5.00,Signature purchase,false,SQ *MADCAP COFFEE G      GRAND RAPIDS MI,Madcap Coffee,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/07/21,,,-35.00,Signature purchase,false,BRUSH STUDIO GR          616-805-5099 MI,Brush Studio Gr,Culture,Art,,Grand Rapids,MI,49506,42.94573,-85.61899,
2017/07/21,,,-5.00,Signature purchase,false,SQ *MADCAP COFFEE G      GRAND RAPIDS MI,Madcap Coffee,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/07/21,,,-5.00,Signature purchase,false,SQ *MADCAP COFFEE G      GRAND RAPIDS MI,Madcap Coffee,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/07/21,,,-17.48,ACH,false,DEBIT FOR  CHASE CREDIT CRD EPAY        CO REF- 3172324657,Chase,Financial,Credit Card Payment,,,,,0.0,0.0,
2017/07/21,,,-208.80,ACH,false,DEBIT FOR  GREAT LAKES      STUDENT LN  CO REF- 0000,Great Lakes Student Loans,Education,Student Loans,,,,,0.0,0.0,
2017/07/20,,,-5.00,Signature purchase,false,SQ *MADCAP COFFEE G      GRAND RAPIDS MI,Madcap Coffee,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/07/20,,,-9.87,Signature purchase,false,SH HOSP FOOD 25 OTTAWA   GRAND RAPIDS MI,Spectrum Health,Food & Drink,Restaurants,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/07/20,,,-5.00,Signature purchase,false,SQ *MADCAP COFFEE G      GRAND RAPIDS MI,Madcap Coffee,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/07/19,,,-5.00,Signature purchase,false,SQ *MADCAP COFFEE G      GRAND RAPIDS MI,Madcap Coffee,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/07/19,,,-10.94,Signature purchase,false,CINCO DE MAYO            GRAND RAPIDS MI,Cinco De Mayo,Food & Drink,Restaurants,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/07/19,,,-13.00,Signature purchase,false,FOUNDERS BREWING C       GRAND RAPIDS MI,Founders Brewing Co,Food & Drink,Alcohol & Bars,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/07/18,,,-28.50,Signature purchase,false,MARATHON PETRO           BRECKENRIDGE MI,Marathon,Transportation,Gas,,,,,0.0,0.0,
2017/07/18,,,-13.00,Signature purchase,false,ROGUE GOLF CLUB          SPARTA       MI,Rogue Golf Club,Food & Drink,Alcohol & Bars,,Sparta,MI,49345,43.16086,-85.71004,
2017/07/18,,,-7.50,Signature purchase,false,GRAND CENTRAL MARKET DE  GRAND RAPIDS MI,Grand Central Market,Food & Drink,Restaurants,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/07/18,,,-976.24,ACH,false,DEBIT FOR  CHASE CREDIT CRD EPAY        CO REF- 3168082794,Chase,Financial,Credit Card Payment,,,,,0.0,0.0,
2017/07/18,,,-14.99,Signature purchase,false,GOOGLE *HBO Dig Sv Inc,HBO Now,Technology,Online Services,,855-836-3987,CA,94043,0.0,0.0,
2017/07/18,,,-15.00,Signature purchase,false,SHIPT* TIP #2932159,Shipt,Food & Drink,Groceries,,Birmingham,AL,35203,33.52066,-86.80249,Tip
2017/07/17,,,-111.65,Signature purchase,false,SHIPT* ORDER #,Shipt,Food & Drink,Groceries,,Birmingham,AL,35203,33.52066,-86.80249,
2017/07/17,,,-6.24,Signature purchase,false,MCDONALD'S M5694 OF MI   SAGINAW      MI,McDonald's,Food & Drink,Restaurants,,Saginaw,MI,48603,43.41947,-83.95081,
2017/07/17,,,-8.75,Signature purchase,false,MORNING EMPORIUM         SAGINAW      MI,Morning Emporium,Food & Drink,Coffee & Tea,,Saginaw,MI,48603,43.41947,-83.95081,
2017/07/17,,,-7.28,Signature purchase,false,SPEEDWAY 08704 ALM       ALMA         MI,Speedway,Food & Drink,Restaurants,,Alma,MI,48801,43.37892,-84.65973,
2017/07/17,,,-9.99,Signature purchase,false,GOOGLE *Google Music,Google Music,Technology,Online Services,,855-836-3987,CA,94043,,,
2017/07/16,,,-34.97,Signature purchase,false,JETS PIZZA               616-242-1333 MI,Jets Pizza,Food & Drink,Restaurants,,Grand Rapids,MI,49505,42.96336,-85.66809,
2017/07/16,,,-5.00,Signature purchase,false,SQ *MADCAP COFFEE G      GRAND RAPIDS MI,Madcap Coffee,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/07/16,,,-5.00,Signature purchase,false,SQ *MADCAP COFFEE G      GRAND RAPIDS MI,Madcap Coffee,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/07/16,,,-27.19,Signature purchase,false,SUNDANCE GRILL           GRAND RAPIDS MI,Sundance Grill,Food & Drink,Restaurants,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/07/16,,,-11.99,Pin purchase,false,NETFLIX COM,Netflix,Technology,Online Services,,Los Gatos,CA,"",37.19768,-121.96727,
2017/07/15,,,-5.00,Signature purchase,false,SQ *MADCAP COFFEE G      GRAND RAPIDS MI,Madcap Coffee,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/07/15,,,-5.00,Signature purchase,false,SQ *MADCAP COFFEE G      GRAND RAPIDS MI,Madcap Coffee,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/07/15,,,-45.27,Signature purchase,false,GOOGLE *PROJECT FI       g.co/helppay#CA,Google Fi,Utilities,Phone,,G.co/Helppay#,CA,94043,0.0,0.0,
2017/07/15,,,-40.97,Signature purchase,false,LUCKY`S WINE AND SPIRIT  GRAND RAPIDS MI,Lucky's Wine And Spirit,Food & Drink,Alcohol & Bars,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/07/15,,,-41.50,Signature purchase,false,CLIQUE LANES             GRAND RAPIDS MI,Clique Lanes,Culture,Random Fun,,Grand Rapids,MI,49504,42.96336,-85.66809,
2017/07/14,,,-5.00,Signature purchase,false,SQ *MADCAP COFFEE G      GRAND RAPIDS MI,Madcap Coffee,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/07/14,,,-7.87,Signature purchase,false,SH HOSP FOOD 25 OTTAWA   GRAND RAPIDS MI,Spectrum Health,Food & Drink,Restaurants,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/07/14,,,1714.45,ACH,false,CREDIT FOR SPECTRUM HEALTH  PR PAYMENT  CO REF- 0001-000142628,Spectrum Health,Income,Paycheck,,,,,0.0,0.0,
2017/07/13,,,-5.11,Signature purchase,false,SH HOSP FOOD 25 OTTAWA   GRAND RAPIDS MI,Spectrum Health,Food & Drink,Restaurants,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/07/13,,,-8.99,Signature purchase,false,GOOGLE *Starz,Starz,Technology,Online Services,,855-836-3987,CA,94043,,,
2017/07/13,,,-5.00,Signature purchase,false,SQ *MADCAP COFFEE G      GRAND RAPIDS MI,Madcap Coffee,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/07/13,,,-5.00,Signature purchase,false,SQ *MADCAP COFFEE G      GRAND RAPIDS MI,Madcap Coffee,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/07/12,,,-5.00,Signature purchase,false,SQ *MADCAP COFFEE G      GRAND RAPIDS MI,Madcap Coffee,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/07/12,,,-5.00,Signature purchase,false,SQ *MADCAP COFFEE G      GRAND RAPIDS MI,Madcap Coffee,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/07/12,,,-8.38,Signature purchase,false,SH HOSP FOOD 25 OTTAWA   GRAND RAPIDS MI,Spectrum Health,Food & Drink,Restaurants,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/07/12,,,-1574.33,ACH,false,DEBIT FOR  ROCKFORD CONSTRU WEB PMTS    CO REF- 7BY982,The Morton,Home,Rent,,,,,0.0,0.0,
2017/07/12,,,-7.95,Signature purchase,false,THE SOVENGARD            GRAND RAPIDS MI,The Sovengard,Food & Drink,Alcohol & Bars,,Grand Rapids,MI,49504,42.96336,-85.66809,
2017/07/11,,,-5.00,Signature purchase,false,SQ *MADCAP COFFEE G      GRAND RAPIDS MI,Madcap Coffee,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/07/11,,,-11.00,Signature purchase,false,ROGUE GOLF CLUB          SPARTA       MI,Rogue Golf Club,Food & Drink,Alcohol & Bars,,Sparta,MI,49345,43.16086,-85.71004,
2017/07/11,,,-5.00,Signature purchase,false,SQ *FERRIS COFFEE & NUT  Grand Rapids MI,Ferris Coffee,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49504,42.96336,-85.66809,
2017/07/11,,,-26.65,Signature purchase,false,BIG O CAFE               GRAND RAPIDS MI,Big O Cafe,Food & Drink,Restaurants,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/07/10,,,1500.00,Check deposit,false,MOBILE DEPOSIT,Bill Williams,Income,Other Income,,,,,0.0,0.0,Bailout
2017/07/10,,,-3.13,Signature purchase,false,STARBUCKS STORE 02661    GRAND RAPIDS MI,Starbucks,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49525,43.0222,-85.61168,
2017/07/10,,,-12.04,Signature purchase,false,PANERA BREAD #3726       GRAND RAPIDS MI,Panera Bread,Food & Drink,Restaurants,,Grand Rapids,MI,49525,43.0222,-85.61168,
2017/07/10,,,-45.00,Signature purchase,false,SPECTRUM HEALTH KIOSK    GRAND RAPIDS MI,Spectrum Health,Health & Medical,Doctor,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/07/09,,,-3.13,Signature purchase,false,STARBUCKS STORE 02661    GRAND RAPIDS MI,Starbucks,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49525,43.0222,-85.61168,
2017/07/09,,,-4.75,Signature purchase,false,Back Forty Saloon        GRAND RAPIDS MI,Back Forty Saloon,Food & Drink,Alcohol & Bars,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/07/08,,,-21.00,Signature purchase,false,OSCAR'S BISTRO           GRAND RAPIDS MI,Oscar's Bistro,Food & Drink,Alcohol & Bars,,Grand Rapids,MI,49525,43.0222,-85.61168,
2017/07/08,,,-21.70,Signature purchase,false,CELEBRATION CINEMA GRN   616-447-4200 MI,Celebration Cinema,Culture,Movies,,Grand Rapids,MI,49525,43.0222,-85.61168,Spiderman: Homecoming
2017/07/08,,,-6.89,Signature purchase,false,SUBWAY        03162864   GRAND RAPIDS MI,Subway Restaurant,Food & Drink,Restaurants,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/07/08,,,-5.00,Signature purchase,false,SQ *MADCAP COFFEE G      GRAND RAPIDS MI,Madcap Coffee,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/07/08,,,-10.00,Signature purchase,false,SQ *MADCAP COFFEE G      GRAND RAPIDS MI,Madcap Coffee,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49503,42.96336,-85.66809,
2017/07/08,,,-18.24,Signature purchase,false,SUNDANCE GRILL           GRAND RAPIDS MI,Sundance Grill,Food & Drink,Restaurants,,Grand Rapids,MI,49503,42.96336,-85.66809,
